state_index,episode_id,t_in_episode,task_name,instruction,num_points,action_dim,k,total_variance,weighted_incluster_variance,variance_drop,r2,calinski_harabasz,silhouette,best_k,gaussian_baseline_drop,pass_gaussian,beat_margin
3257,ep000012,194,b'Pick up the lid from the table and put it on the pot',b'Pick up the lid from the table and put it on the pot',750,8,4,0.3060204015964098,0.0517164482293716,0.2543039533670382,0.8310032665809745,1222.762168884257,0.5048784570801234,False,0.1706089429328274,True,0.1689994819006245
3257,ep000012,194,b'Pick up the lid from the table and put it on the pot',b'Pick up the lid from the table and put it on the pot',750,8,4,0.3060204015964098,0.0517164482293716,0.2543039533670382,0.8310032665809745,1222.762168884257,0.5048784570801234,True,0.1706089429328274,True,0.1689994819006245
1152,ep000006,101,b'Take the pen out of the bowl and place it on the table',b'Take the pen out of the bowl and place it on the table',750,8,4,0.2751145136813963,0.020850983112262,0.2542635305691342,0.9242098032806476,3032.3205510795497,0.5624660077657785,False,0.1706089429328274,True,0.1689590591027205
2219,ep000009,277,b'',b'',750,8,6,0.422106223116551,0.1453355540854259,0.276770669031125,0.655689619990994,283.36820821988545,0.2512398211095099,False,0.21563310990881038,True,0.16895411407671984
2219,ep000009,277,b'',b'',750,8,6,0.422106223116551,0.1453355540854259,0.276770669031125,0.655689619990994,283.36820821988545,0.2512398211095099,True,0.21563310990881038,True,0.16895411407671984
2103,ep000009,161,b'',b'',750,8,4,0.5370959235608048,0.2828509410463282,0.2542449825144766,0.4733697862178866,223.5179140105624,0.4342302369054952,False,0.1706089429328274,True,0.16894051104806287
2103,ep000009,161,b'',b'',750,8,4,0.5370959235608048,0.2828509410463282,0.2542449825144766,0.4733697862178866,223.5179140105624,0.4342302369054952,True,0.1706089429328274,True,0.16894051104806287
6201,ep000024,602,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,4,0.3410054283077041,0.0867981138140702,0.2542073144936338,0.7454641286949,728.2748755672836,0.2930565489500948,False,0.1706089429328274,True,0.1689028430272201
6201,ep000024,602,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,4,0.3410054283077041,0.0867981138140702,0.2542073144936338,0.7454641286949,728.2748755672836,0.2930565489500948,True,0.1706089429328274,True,0.1689028430272201
3623,ep000014,150,b'',b'',750,8,5,0.297379603635854,0.029535583599515,0.2678440200363389,0.900680533438057,1689.0117834877362,0.3528910958471374,False,0.19795347132195812,True,0.16886728437535983
3467,ep000013,190,b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',750,8,6,0.3774701442435236,0.1008529042363532,0.2766172400071705,0.7328188579298917,408.1255331686353,0.291597751394367,False,0.21563310990881038,True,0.1688006850527653
3574,ep000014,101,b'',b'',750,8,5,0.3146004666916077,0.0468559715784643,0.2677444951131433,0.8510619768902132,1064.270156714511,0.3763821247366745,True,0.19795347132195812,True,0.16876775945216424
3574,ep000014,101,b'',b'',750,8,5,0.3146004666916077,0.0468559715784643,0.2677444951131433,0.8510619768902132,1064.270156714511,0.3763821247366745,False,0.19795347132195812,True,0.16876775945216424
2356,ep000010,54,b'Move the pan to the right.',b'Move the pan to the right.',750,8,5,0.330592400391222,0.0628913440685244,0.2677010563226976,0.8097616763298279,792.7851197738319,0.4444225126781423,False,0.19795347132195812,True,0.16872432066171852
3613,ep000014,140,b'',b'',750,8,5,0.2929202938663811,0.025248516593551,0.26767177727283,0.913804140162892,1974.526635350856,0.4408728576650595,True,0.19795347132195812,True,0.16869504161185092
3613,ep000014,140,b'',b'',750,8,5,0.2929202938663811,0.025248516593551,0.26767177727283,0.913804140162892,1974.526635350856,0.4408728576650595,False,0.19795347132195812,True,0.16869504161185092
3580,ep000014,107,b'',b'',750,8,4,0.3026220531212502,0.0486705404563485,0.2539515126649016,0.8391705430772158,1297.4845883615346,0.4456079427443103,True,0.1706089429328274,True,0.16864704119848792
3580,ep000014,107,b'',b'',750,8,4,0.3026220531212502,0.0486705404563485,0.2539515126649016,0.8391705430772158,1297.4845883615346,0.4456079427443103,False,0.1706089429328274,True,0.16864704119848792
1171,ep000006,120,b'Take the pen out of the bowl and place it on the table',b'Take the pen out of the bowl and place it on the table',750,8,6,0.3791495883038438,0.102790018650028,0.2763595696538157,0.7288932341721179,400.0612559911871,0.4237793064581667,True,0.21563310990881038,True,0.16854301469941052
1171,ep000006,120,b'Take the pen out of the bowl and place it on the table',b'Take the pen out of the bowl and place it on the table',750,8,6,0.3791495883038438,0.102790018650028,0.2763595696538157,0.7288932341721179,400.0612559911871,0.4237793064581667,False,0.21563310990881038,True,0.16854301469941052
1985,ep000009,43,b'',b'',750,8,4,0.4432484862453852,0.1894605902112119,0.2537878960341733,0.5725634805522486,333.0961340129392,0.451048202926961,False,0.1706089429328274,True,0.16848342456775958
1416,ep000007,184,b'',b'',750,8,5,0.4215366661510397,0.1541009389403384,0.2674357272107013,0.6344305221479288,323.2290765747863,0.2166849288168214,False,0.19795347132195812,True,0.16845899154972224
3619,ep000014,146,b'',b'',750,8,5,0.2891290079454915,0.0217190253599183,0.2674099825855732,0.9248811957186496,2293.1558129894897,0.4710915540173852,False,0.19795347132195812,True,0.16843324692459413
3619,ep000014,146,b'',b'',750,8,5,0.2891290079454915,0.0217190253599183,0.2674099825855732,0.9248811957186496,2293.1558129894897,0.4710915540173852,True,0.19795347132195812,True,0.16843324692459413
3849,ep000015,21,b'',b'',750,8,5,0.3695265949885572,0.1021393707308109,0.2673872242577462,0.7235939926489626,487.5776124493247,0.3494529293420411,False,0.19795347132195812,True,0.16841048859676713
5076,ep000021,30,b'Put the orange rubber duck into the pot',b'Put the orange rubber duck into the pot',750,8,6,0.4584137909120384,0.1824099188962398,0.2760038720157986,0.6020845739973799,225.1488099137433,0.2450885523366099,False,0.21563310990881038,True,0.16818731706139345
2351,ep000010,49,b'Move the pan to the right.',b'Move the pan to the right.',750,8,5,0.3364563736717531,0.0693340721134187,0.2671223015583344,0.793928492550832,717.56247900534,0.4013585493122398,False,0.19795347132195812,True,0.16814556589735533
2317,ep000010,15,b'Move the pan to the right.',b'Move the pan to the right.',750,8,4,0.3177453572047574,0.0642997466289938,0.2534456105757635,0.7976374943928493,980.1512209187284,0.5431332653563632,True,0.1706089429328274,True,0.16814113910934977
2317,ep000010,15,b'Move the pan to the right.',b'Move the pan to the right.',750,8,4,0.3177453572047574,0.0642997466289938,0.2534456105757635,0.7976374943928493,980.1512209187284,0.5431332653563632,False,0.1706089429328274,True,0.16814113910934977
2608,ep000010,306,b'Move the pan to the right.',b'Move the pan to the right.',750,8,5,0.3133281789874486,0.0462946666751318,0.2670335123123167,0.8522486332868696,1074.3136356759896,0.4309250166877483,False,0.19795347132195812,True,0.16805677665133764
2608,ep000010,306,b'Move the pan to the right.',b'Move the pan to the right.',750,8,5,0.3133281789874486,0.0462946666751318,0.2670335123123167,0.8522486332868696,1074.3136356759896,0.4309250166877483,True,0.19795347132195812,True,0.16805677665133764
1010,ep000005,46,b'',b'',750,8,4,0.3691196943380705,0.1157620607491825,0.253357633588888,0.6863834075372905,544.2335581396289,0.2830954761884094,False,0.1706089429328274,True,0.16805316212247431
1010,ep000005,46,b'',b'',750,8,4,0.3691196943380705,0.1157620607491825,0.253357633588888,0.6863834075372905,544.2335581396289,0.2830954761884094,True,0.1706089429328274,True,0.16805316212247431
4903,ep000020,46,b'Slide the black lid off',b'Slide the black lid off',750,8,4,0.3110894882714521,0.0577419105291515,0.2533475777423006,0.8143881014752681,1091.046297012399,0.4544174272225487,True,0.1706089429328274,True,0.1680431062758869
4903,ep000020,46,b'Slide the black lid off',b'Slide the black lid off',750,8,4,0.3110894882714521,0.0577419105291515,0.2533475777423006,0.8143881014752681,1091.046297012399,0.4544174272225487,False,0.1706089429328274,True,0.1680431062758869
1843,ep000008,15,b'',b'',750,8,6,0.4057902603344739,0.1299463322329147,0.2758439281015591,0.6797697112646172,315.86560233144746,0.2295936376591479,False,0.21563310990881038,True,0.16802737314715394
1836,ep000008,8,b'',b'',750,8,4,0.3876000012724886,0.134287541313066,0.2533124599594226,0.6535409162223922,469.0708045386948,0.2850614280705175,True,0.1706089429328274,True,0.16800798849300888
1836,ep000008,8,b'',b'',750,8,4,0.3876000012724886,0.134287541313066,0.2533124599594226,0.6535409162223922,469.0708045386948,0.2850614280705175,False,0.1706089429328274,True,0.16800798849300888
2717,ep000011,58,b'Move the glass to the second row in the dishwasher',b'Move the glass to the second row in the dishwasher',750,8,6,0.3455320389575384,0.0697450314975664,0.275787007459972,0.7981517670315451,588.3875285291929,0.2947392948738394,False,0.21563310990881038,True,0.1679704525055668
5921,ep000024,322,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,6,0.3541073789374854,0.0783324687953088,0.2757749101421766,0.7787889395856455,523.8607599153497,0.293448645240466,False,0.21563310990881038,True,0.1679583551877714
4487,ep000017,255,b'',b'',750,8,5,0.3559985970085887,0.0890794792057951,0.2669191178027936,0.7497757576734326,558.0823567223567,0.3388177134141239,False,0.19795347132195812,True,0.16794238214181453
1458,ep000007,226,b'',b'',750,8,4,0.4679682288686215,0.2147413604219408,0.2532268684466806,0.5411197872532756,293.2321987871732,0.2650865148129688,False,0.1706089429328274,True,0.16792239698026687
1458,ep000007,226,b'',b'',750,8,4,0.4679682288686215,0.2147413604219408,0.2532268684466806,0.5411197872532756,293.2321987871732,0.2650865148129688,True,0.1706089429328274,True,0.16792239698026687
5076,ep000021,30,b'Put the orange rubber duck into the pot',b'Put the orange rubber duck into the pot',750,8,4,0.4584137909120384,0.2052382240173516,0.2531755668946868,0.5522861046369932,306.7475593426636,0.2878672799423487,True,0.1706089429328274,True,0.16787109542827308
5076,ep000021,30,b'Put the orange rubber duck into the pot',b'Put the orange rubber duck into the pot',750,8,4,0.4584137909120384,0.2052382240173516,0.2531755668946868,0.5522861046369932,306.7475593426636,0.2878672799423487,False,0.1706089429328274,True,0.16787109542827308
3574,ep000014,101,b'',b'',750,8,4,0.3146004666916077,0.0614249731173692,0.2531754935742385,0.8047524412047931,1024.9301362899862,0.4012814303717982,False,0.1706089429328274,True,0.1678710221078248
477,ep000002,73,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',750,8,4,0.3068044238346695,0.0536613178915721,0.2531431059430973,0.8250960099568542,1173.065716941762,0.3488693055379743,False,0.1706089429328274,True,0.1678386344766836
477,ep000002,73,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',750,8,4,0.3068044238346695,0.0536613178915721,0.2531431059430973,0.8250960099568542,1173.065716941762,0.3488693055379743,True,0.1706089429328274,True,0.1678386344766836
2735,ep000011,76,b'Move the glass to the second row in the dishwasher',b'Move the glass to the second row in the dishwasher',750,8,4,0.3219083126339609,0.0688646901659503,0.2530436224680105,0.7860735884622656,913.7268165840188,0.3694904764939767,True,0.1706089429328274,True,0.16773915100159678
2735,ep000011,76,b'Move the glass to the second row in the dishwasher',b'Move the glass to the second row in the dishwasher',750,8,4,0.3219083126339609,0.0688646901659503,0.2530436224680105,0.7860735884622656,913.7268165840188,0.3694904764939767,False,0.1706089429328274,True,0.16773915100159678
4226,ep000016,167,b'',b'',750,8,6,0.3931609806112805,0.1176378280577275,0.275523152553553,0.700789666678453,348.5090278940726,0.25713727782295,False,0.21563310990881038,True,0.1677065975991478
2439,ep000010,137,b'Move the pan to the right.',b'Move the pan to the right.',750,8,4,0.2886089099101826,0.0356277844294493,0.2529811254807332,0.8765534146519004,1765.6998382104532,0.5171120209231223,True,0.1706089429328274,True,0.1676766540143195
2439,ep000010,137,b'Move the pan to the right.',b'Move the pan to the right.',750,8,4,0.2886089099101826,0.0356277844294493,0.2529811254807332,0.8765534146519004,1765.6998382104532,0.5171120209231223,False,0.1706089429328274,True,0.1676766540143195
1832,ep000008,4,b'',b'',750,8,5,0.3986479150841355,0.1320276682561631,0.2666202468279723,0.6688113413855472,376.118291170319,0.2975924342513888,False,0.19795347132195812,True,0.16764351116699325
782,ep000004,31,b'Move the sharpie to the table',b'Move the sharpie to the table',750,8,4,0.3879309265782577,0.135047391809967,0.2528835347682906,0.6518777376138796,465.641763257466,0.3280806060782955,True,0.1706089429328274,True,0.1675790633018769
782,ep000004,31,b'Move the sharpie to the table',b'Move the sharpie to the table',750,8,4,0.3879309265782577,0.135047391809967,0.2528835347682906,0.6518777376138796,465.641763257466,0.3280806060782955,False,0.1706089429328274,True,0.1675790633018769
782,ep000004,31,b'Move the sharpie to the table',b'Move the sharpie to the table',750,8,5,0.3879309265782577,0.1214628659236933,0.2664680606545643,0.6868956363055252,408.5995824278628,0.3086687571436888,False,0.19795347132195812,True,0.16749132499358524
1983,ep000009,41,b'',b'',750,8,5,0.3973976337364933,0.130978698090478,0.2664189356460153,0.6704089632870651,378.84425091623126,0.2160064096439412,False,0.19795347132195812,True,0.16744219998503626
5334,ep000022,196,b'Use the duster to wipe the whiteboard',b'Use the duster to wipe the whiteboard',750,8,5,0.3417212692608175,0.0753196381146631,0.2664016311461544,0.7795875033544497,658.7565347225404,0.3955313872362087,False,0.19795347132195812,True,0.16742489548517533
904,ep000004,153,b'Move the sharpie to the table',b'Move the sharpie to the table',750,8,5,0.4091025086608044,0.1427367616537051,0.2663657470070993,0.6510978089062485,347.5672265875906,0.2487588855184979,False,0.19795347132195812,True,0.16738901134612025
478,ep000002,74,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',750,8,4,0.310918645650768,0.0582637302122869,0.2526549154384811,0.8126077961958889,1078.3184566131065,0.3591466773149382,False,0.1706089429328274,True,0.16735044397206741
478,ep000002,74,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',750,8,4,0.310918645650768,0.0582637302122869,0.2526549154384811,0.8126077961958889,1078.3184566131065,0.3591466773149382,True,0.1706089429328274,True,0.16735044397206741
4647,ep000018,151,b'',b'',750,8,5,0.4148916749903965,0.1486114027540947,0.2662802722363017,0.6418067372464519,333.72069561899536,0.2493373334220142,False,0.19795347132195812,True,0.16730353657532263
1752,ep000007,520,b'',b'',750,8,5,0.5290363492155469,0.2628279335356822,0.2662084156798646,0.5031949431728037,188.64553989138105,0.2226858541293274,False,0.19795347132195812,True,0.16723168001888553
2580,ep000010,278,b'Move the pan to the right.',b'Move the pan to the right.',750,8,6,0.3251792034853439,0.0501349411352601,0.2750442623500838,0.8458236547789572,816.3285985970499,0.3102507271580493,False,0.21563310990881038,True,0.1672277073956786
6287,ep000024,688,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,4,0.5498582695292804,0.2973358991984064,0.252522370330874,0.4592499273440989,211.18841101337333,0.3893202029435992,False,0.1706089429328274,True,0.16721789886446028
5076,ep000021,30,b'Put the orange rubber duck into the pot',b'Put the orange rubber duck into the pot',750,8,5,0.4584137909120384,0.1922380792424813,0.2661757116695571,0.5806450786307857,257.8845278407242,0.2630070631076088,False,0.19795347132195812,True,0.16719897600857805
5981,ep000024,382,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,4,0.3183963780110433,0.0659235129920174,0.2524728650190259,0.7929514355539214,952.3398089489936,0.393182191389757,False,0.1706089429328274,True,0.16716839355261218
5981,ep000024,382,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,4,0.3183963780110433,0.0659235129920174,0.2524728650190259,0.7929514355539214,952.3398089489936,0.393182191389757,True,0.1706089429328274,True,0.16716839355261218
6251,ep000024,652,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,4,0.3513540273052175,0.0988843073500009,0.2524697199552165,0.7185621917915253,634.8914744714533,0.2813583965640087,True,0.1706089429328274,True,0.1671652484888028
6251,ep000024,652,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,4,0.3513540273052175,0.0988843073500009,0.2524697199552165,0.7185621917915253,634.8914744714533,0.2813583965640087,False,0.1706089429328274,True,0.1671652484888028
2230,ep000009,288,b'',b'',750,8,5,0.547751258665567,0.2816286878371508,0.2661225708284161,0.4858456582587224,175.99531211626137,0.1972847125032615,False,0.19795347132195812,True,0.16714583516743706
164,ep000000,164,b'Put the marker in the pot',b'Put the marker in the pot',750,8,6,0.39071290612726,0.1157515244286225,0.2749613816986375,0.7037427670973305,353.46621825258813,0.3026849517682168,False,0.21563310990881038,True,0.1671448267442323
530,ep000002,126,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',750,8,6,0.4868136940062146,0.212052358788347,0.2747613352178676,0.5644075723440105,192.8037344834545,0.1986473673772847,False,0.21563310990881038,True,0.16694478026346243
72,ep000000,72,b'Put the marker in the pot',b'Put the marker in the pot',750,8,5,0.3292544228341896,0.063356018905268,0.2658984039289216,0.8075773185978623,781.6712379894153,0.3578809338859876,False,0.19795347132195812,True,0.16692166826794255
72,ep000000,72,b'Put the marker in the pot',b'Put the marker in the pot',750,8,5,0.3292544228341896,0.063356018905268,0.2658984039289216,0.8075773185978623,781.6712379894153,0.3578809338859876,True,0.19795347132195812,True,0.16692166826794255
4330,ep000017,98,b'',b'',750,8,6,0.3287732059170739,0.0540691349724677,0.2747040709446061,0.8355427571366457,755.9944463208368,0.2687805738006627,False,0.21563310990881038,True,0.1668875159902009
2010,ep000009,68,b'',b'',750,8,6,0.5159266052530278,0.2412798304603676,0.2746467747926602,0.5323369099330789,169.37777190564083,0.2988783765405434,False,0.21563310990881038,True,0.16683021983825502
3597,ep000014,124,b'',b'',750,8,4,0.2740673410439128,0.02195490896632,0.2521124320775928,0.9198922831056976,2855.487044202012,0.4522488070653723,True,0.1706089429328274,True,0.1668079606111791
3597,ep000014,124,b'',b'',750,8,4,0.2740673410439128,0.02195490896632,0.2521124320775928,0.9198922831056976,2855.487044202012,0.4522488070653723,False,0.1706089429328274,True,0.1668079606111791
1459,ep000007,227,b'',b'',750,8,4,0.4700275308085938,0.2180499074167549,0.2519776233918388,0.5360912007821304,287.35823108458965,0.2537381217826615,True,0.1706089429328274,True,0.16667315192542512
1459,ep000007,227,b'',b'',750,8,4,0.4700275308085938,0.2180499074167549,0.2519776233918388,0.5360912007821304,287.35823108458965,0.2537381217826615,False,0.1706089429328274,True,0.16667315192542512
1931,ep000008,103,b'',b'',750,8,4,0.3747309732250754,0.1227664743147579,0.2519644989103174,0.6723877045492568,510.3606046527453,0.3665380655281066,False,0.1706089429328274,True,0.1666600274439037
1931,ep000008,103,b'',b'',750,8,4,0.3747309732250754,0.1227664743147579,0.2519644989103174,0.6723877045492568,510.3606046527453,0.3665380655281066,True,0.1706089429328274,True,0.1666600274439037
3616,ep000014,143,b'',b'',750,8,5,0.2865957687973023,0.021121906434064,0.2654738623632383,0.9263007038704651,2340.911177667756,0.3975427183881927,False,0.19795347132195812,True,0.16649712670225922
2580,ep000010,278,b'Move the pan to the right.',b'Move the pan to the right.',750,8,5,0.3251792034853439,0.0597531901854295,0.2654260132999143,0.8162453516553906,827.3298015335693,0.2853172583307103,False,0.19795347132195812,True,0.16644927763893522
2448,ep000010,146,b'Move the pan to the right.',b'Move the pan to the right.',750,8,5,0.3239475636081182,0.0586039594818797,0.2653436041262385,0.8190943039387281,843.2919329246438,0.3739046983717615,False,0.19795347132195812,True,0.16636686846525942
2448,ep000010,146,b'Move the pan to the right.',b'Move the pan to the right.',750,8,5,0.3239475636081182,0.0586039594818797,0.2653436041262385,0.8190943039387281,843.2919329246438,0.3739046983717615,True,0.19795347132195812,True,0.16636686846525942
5585,ep000023,234,b'Turn off the left light switch',b'Turn off the left light switch',750,8,5,0.3989119202150353,0.1335873040068862,0.265324616208149,0.6651208017677802,369.9207056848785,0.3683518301168119,False,0.19795347132195812,True,0.16634788054716995
795,ep000004,44,b'Move the sharpie to the table',b'Move the sharpie to the table',750,8,5,0.4064830353035802,0.1411766099174283,0.2653064253861519,0.6526875720360847,350.01068347704165,0.3278776785715476,False,0.19795347132195812,True,0.16632968972517284
5043,ep000020,186,b'Slide the black lid off',b'Slide the black lid off',750,8,4,0.4201951378618914,0.1686339239452306,0.2515612139166607,0.5986771174856935,370.9507972286351,0.3724981954024746,True,0.1706089429328274,True,0.166256742450247
5043,ep000020,186,b'Slide the black lid off',b'Slide the black lid off',750,8,4,0.4201951378618914,0.1686339239452306,0.2515612139166607,0.5986771174856935,370.9507972286351,0.3724981954024746,False,0.1706089429328274,True,0.166256742450247
3470,ep000013,193,b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',750,8,5,0.3541596030016444,0.0889485664472813,0.265211036554363,0.7488460973713358,555.3271686230739,0.2992319773140368,False,0.19795347132195812,True,0.16623430089338395
1011,ep000005,47,b'',b'',750,8,4,0.4113347554584493,0.1598384336529483,0.2514963218055009,0.611415200072744,391.2622927605101,0.3286909271478012,False,0.1706089429328274,True,0.1661918503390872
1011,ep000005,47,b'',b'',750,8,4,0.4113347554584493,0.1598384336529483,0.2514963218055009,0.611415200072744,391.2622927605101,0.3286909271478012,True,0.1706089429328274,True,0.1661918503390872
1416,ep000007,184,b'',b'',750,8,4,0.4215366661510397,0.1700440507136196,0.2514926154374201,0.5966091105045377,367.77429207110833,0.2737718069417749,True,0.1706089429328274,True,0.16618814397100637
1416,ep000007,184,b'',b'',750,8,4,0.4215366661510397,0.1700440507136196,0.2514926154374201,0.5966091105045377,367.77429207110833,0.2737718069417749,False,0.1706089429328274,True,0.16618814397100637
801,ep000004,50,b'Move the sharpie to the table',b'Move the sharpie to the table',750,8,6,0.3838644678127189,0.1098731094994025,0.2739913583133163,0.7137710866403821,371.0636233267175,0.3448417463739104,False,0.21563310990881038,True,0.1661748033589111
1837,ep000008,9,b'',b'',750,8,4,0.4021732006355467,0.1507002353148921,0.2514729653206545,0.6252852376121943,414.94921300159336,0.3167511032080544,False,0.1706089429328274,True,0.1661684938542408
995,ep000005,31,b'',b'',750,8,5,0.4836836557197534,0.2185847847689058,0.2650988709508476,0.5480831692697222,225.8833558190965,0.2340553155319166,False,0.19795347132195812,True,0.16612213528986855
1845,ep000008,17,b'',b'',750,8,4,0.3830363058529806,0.1316620766924924,0.2513742291604881,0.6562673702710891,474.76382889839147,0.2976303874501785,False,0.1706089429328274,True,0.16606975769407442
1845,ep000008,17,b'',b'',750,8,4,0.3830363058529806,0.1316620766924924,0.2513742291604881,0.6562673702710891,474.76382889839147,0.2976303874501785,True,0.1706089429328274,True,0.16606975769407442
1981,ep000009,39,b'',b'',750,8,6,0.3449976310832675,0.071144386236294,0.2738532448469734,0.7937829717470644,572.7698977947118,0.2873716295052043,False,0.21563310990881038,True,0.1660366898925682
2251,ep000009,309,b'',b'',750,8,4,0.4682022640479234,0.2168987695441076,0.2513034945038158,0.5367413056295971,288.1104509320003,0.2735322374747122,True,0.1706089429328274,True,0.16599902303740208
2251,ep000009,309,b'',b'',750,8,4,0.4682022640479234,0.2168987695441076,0.2513034945038158,0.5367413056295971,288.1104509320003,0.2735322374747122,False,0.1706089429328274,True,0.16599902303740208
2351,ep000010,49,b'Move the pan to the right.',b'Move the pan to the right.',750,8,6,0.3364563736717531,0.0626451228242512,0.2738112508475018,0.8138090768184767,650.3796670717952,0.4041526908323376,False,0.21563310990881038,True,0.16599469589309662
496,ep000002,92,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',750,8,6,0.3126285143279225,0.0388606542674824,0.2737678600604401,0.8756970254264118,1048.2751344482865,0.2718234462209539,False,0.21563310990881038,True,0.16595130510603495
3617,ep000014,144,b'',b'',750,8,5,0.2858144473127963,0.0210070600345295,0.2648073872782668,0.9265010560801382,2347.8000157808297,0.4385038005861996,False,0.19795347132195812,True,0.16583065161728774
1243,ep000007,11,b'',b'',750,8,5,0.5076457134385078,0.2428853734344689,0.2647603400040389,0.5215455050545007,203.0242193198869,0.20541256801061,False,0.19795347132195812,True,0.16578360434305986
3323,ep000013,46,b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',750,8,4,0.2882966468464072,0.037213522827866,0.2510831240185412,0.8709193352231672,1677.7772906571172,0.50520853147526,True,0.1706089429328274,True,0.1657786525521275
3323,ep000013,46,b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',750,8,4,0.2882966468464072,0.037213522827866,0.2510831240185412,0.8709193352231672,1677.7772906571172,0.50520853147526,False,0.1706089429328274,True,0.1657786525521275
3603,ep000014,130,b'',b'',750,8,4,0.2846167904056009,0.0335394036814895,0.2510773867241113,0.8821594339754398,1861.5291263070376,0.4686648656143501,False,0.1706089429328274,True,0.16577291525769758
2230,ep000009,288,b'',b'',750,8,4,0.547751258665567,0.2967150145395473,0.2510362441260196,0.4583033633507202,210.3848574572782,0.216810454850939,True,0.1706089429328274,True,0.1657317726596059
2230,ep000009,288,b'',b'',750,8,4,0.547751258665567,0.2967150145395473,0.2510362441260196,0.4583033633507202,210.3848574572782,0.216810454850939,False,0.1706089429328274,True,0.1657317726596059
539,ep000002,135,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',750,8,4,0.4803170961014113,0.2293246609105564,0.2509924351908549,0.5225556975341594,272.1619732027093,0.2848259588108643,True,0.1706089429328274,True,0.1656879637244412
539,ep000002,135,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',750,8,4,0.4803170961014113,0.2293246609105564,0.2509924351908549,0.5225556975341594,272.1619732027093,0.2848259588108643,False,0.1706089429328274,True,0.1656879637244412
2448,ep000010,146,b'Move the pan to the right.',b'Move the pan to the right.',750,8,6,0.3239475636081182,0.0504621979844897,0.2734853656236285,0.8442272649855943,806.4377698590134,0.3739450655343017,False,0.21563310990881038,True,0.16566881066922334
1988,ep000009,46,b'',b'',750,8,5,0.5358757188594199,0.2712770531475607,0.2645986657118592,0.4937687161400818,181.66483643578653,0.3119394694053027,False,0.19795347132195812,True,0.16562193005088013
4617,ep000018,121,b'',b'',750,8,6,0.5514039472898338,0.2779839205021105,0.2734200267877232,0.4958615696017239,146.35702637953233,0.2473017957008693,False,0.21563310990881038,True,0.16560347183331803
4226,ep000016,167,b'',b'',750,8,5,0.3931609806112805,0.1286399770039432,0.2645210036073373,0.6728058394708046,382.9838753807954,0.2277981195774266,False,0.19795347132195812,True,0.16554426794635826
4226,ep000016,167,b'',b'',750,8,5,0.3931609806112805,0.1286399770039432,0.2645210036073373,0.6728058394708046,382.9838753807954,0.2277981195774266,True,0.19795347132195812,True,0.16554426794635826
271,ep000001,105,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',750,8,5,0.3125705731697499,0.0480821204346124,0.2644884527351375,0.8461719542341559,1024.517510389545,0.2435378505096468,False,0.19795347132195812,True,0.16551171707415843
2352,ep000010,50,b'Move the pan to the right.',b'Move the pan to the right.',750,8,5,0.3421242103888163,0.0776602386557601,0.2644639717330561,0.7730057204443349,634.2552583905596,0.4055242534188485,False,0.19795347132195812,True,0.16548723607207702
2232,ep000009,290,b'',b'',750,8,5,0.5516775238522825,0.2872412321657417,0.2644362916865407,0.4793312764312405,171.46305547874695,0.1912893610191598,False,0.19795347132195812,True,0.16545955602556164
3581,ep000014,108,b'',b'',750,8,5,0.2976349835240082,0.0332054426301234,0.2644295408938848,0.8884356864338667,1483.1906485958812,0.431324901316996,False,0.19795347132195812,True,0.16545280523290576
5334,ep000022,196,b'Use the duster to wipe the whiteboard',b'Use the duster to wipe the whiteboard',750,8,6,0.3417212692608175,0.0685055701398171,0.2732156991210003,0.7995279302104823,593.4480356302506,0.4056983928009172,False,0.21563310990881038,True,0.16539914416659512
